sample_uid,site_uid,iso3c,site_study_type,lat_n,lon_e,date_start,date_end
5435T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5375DT-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5313T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5089A-EPHI-1,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5374T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5373DT-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5495DT-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5269DT-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5377T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5082T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5128T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5314T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5312T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5310T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5433T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5431T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5432T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5311T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5371T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5372T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5378A-EPHI-1,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5376T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5497T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5491T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
5434T-EPHI-2,Ahferom,ETH,community,14.28,39.15,2018 ,2018 
3121-A-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3193-A-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3557-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3109-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3439DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3056-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3108-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3111-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3112-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3113-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3115-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3114-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3102-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3318-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3317A-EPHI-1,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3319T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3389-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3390-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3391-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3098-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3101-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3107-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3182-T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3194-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3387-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3105-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3117-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3100-DT-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3558T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3184T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3124T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3125T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3126T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3399T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3123T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3437T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3436T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3440T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3392T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3397T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3396T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3315T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3316T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3320T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3128T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3131T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3132T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3127T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3181T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3186T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3189T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3183T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3187A-EPHI-1,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3110T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3133T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3130T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
2121A-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
3438T-EPHI-2,At_Tsimbila,ETH,community,14.11,38.25,2018 ,2018 
1410A-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3818T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3933DT-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3934A-EPHI-1,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5604A-EPHI-1,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3819T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3771T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3690T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3931T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3935T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3817A-EPHI-1,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3932T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
3772T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5599T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5596A-EPHI-1,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5600T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5594T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5603T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
5597T-EPHI-2,Gulomekeda,ETH,community,14.33,39.32,2018 ,2018 
2631A-EPHI-1,Itang,ETH,community,8.2,34.267,2018 ,2018 
2564A-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
2585A-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
2581A-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1381G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
2448A-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1382G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1384G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1374G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
2565A-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1373G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
2100A-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1371DG-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
1366DA-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
1213A-EPHI-1,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1368G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1376G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
E18-1375G-EPHI-2,Itang,ETH,community,8.2,34.267,2018 ,2018 
3346T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3453T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3188T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4877T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3811-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4548-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4901DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4705T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4898DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4624-T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4640T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4639-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4638-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4637-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3805-A-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3787DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3802-A-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3803-A-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3813-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3810-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4610-T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4632-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4641-A-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4609-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4642-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4606-DT-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4635-A-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4634-A-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4631-T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4900T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4547T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3789A-EPHI-1,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3786T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4899T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4545T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3806T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4546T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4544T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4837T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4825T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4861A-EPHI-1,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4824A-EPHI-1,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3808T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4604T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4626T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4627T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4628T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4625T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
4623T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3788T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3804T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
2736A-EPHI-1,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
3452T-EPHI-2,K_Humera,ETH,community,14.29,36.6,2018 ,2018 
5499T-EPHI-2,Kule,ETH,community,14.33,38.25,2018 ,2018 
2051A-EPHI-1,Kule,ETH,community,14.33,38.25,2018 ,2018 
E18-1432G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3450T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1303A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1363A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
3385T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1404A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2594A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2566A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2567A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1310A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1386G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2507A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1292A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1295A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1393A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1360G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3448T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1465G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1379G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3447T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1378G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1380G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1356G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2484A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2450A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1304A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1309A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1311A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1425G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1428A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1093A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1426A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1451G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1450G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1364G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1452G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3451T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1453G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1456G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1361A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1365A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1458G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1406A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1429G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3122T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3196T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1457G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3103T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3104T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3106T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
1357A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1358A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
1362A-EPHI-1,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1383G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1385G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1424G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1431G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1454G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
E18-1461G-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
2733A-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3449T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3807T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
3812T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5124T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5125T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5126T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5127T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5292T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5493T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5595T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5774T-EPHI-2,Kule,ETH,community,8.25,34.58,2018 ,2018 
5913T-EPHI-2,Kule,ETH,community,14.33,38.25,2018 ,2018 
4149DT-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4246DT-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4405DT-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4404DT-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4441DT-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4141T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4147T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4101T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4462T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4464T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4463T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4461A-EPHI-1,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4248A-EPHI-1,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4247A-EPHI-1,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4249T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4245T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4375T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4379T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4374T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4460T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4451T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4457T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4465T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
5601T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
3119-DT-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
5492T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
5085T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
4504T-EPHI-2,L_Adiabo,ETH,community,14.33,38.25,2018 ,2018 
1331DA-EPHI-2,Metema,ETH,community,12.954,36.157,2018 ,2018 
1313A-EPHI-1,Metema,ETH,community,12.954,36.157,2018 ,2018 
